reaction_time,growth_rate log curve,gr mean smoothed
-1.0999999999993800,1.0830176542532500,
-0.9999999999993750,1.0835041686792400,
-0.8999999999993730,1.08400583491031,
-0.7999999999993720,1.0845228975551200,
-0.6999999999993710,1.0850555878101800,
-0.599999999999369,1.0856041219850400,
-0.4999999999993680,1.0861686999866000,
-0.3999999999993660,1.0867495037685400,
-0.2999999999993650,1.087346695752630,
-0.19999999999936300,1.087960417229600,
-0.09999999999936190,1.0885907867481500,
6.3948846218409E-13,1.0892378985014500,
0.10000000000064100,1.089901820721520,
0.20000000000064200,1.0905825940923900,
0.30000000000064400,1.0912802301942400,
0.4000000000006450,1.0919947099907600,
0.5000000000006470,1.0927259823732700,
0.600000000000648,1.0934739627752400,
0.7000000000006490,1.094238531871440,
0.8000000000006510,1.0950195343763200,
0.9000000000006520,1.0958167779562100,
1.0000000000006500,1.0966300322701200,1.106564
1.1000000000006600,1.0974590281534200,
1.2000000000006600,1.0983034569588400,
1.300000000000660,1.0991629700678700,
1.4000000000006600,1.1000371785857300,
1.5000000000006600,1.1009256532313300,
1.6000000000006600,1.1018279244328100,
1.7000000000006600,1.1027434826378500,
1.800000000000670,1.1036717788460300,
1.9000000000006700,1.104612225368960,
2.000000000000670,1.1055641968218200,1.113861
2.1000000000006700,1.106527031347750,
2.2000000000006700,1.1075000320743500,
2.300000000000670,1.1084824687990200,
2.4000000000006700,1.1094735798977800,
2.500000000000680,1.1104725744493000,
2.6000000000006800,1.1114786345637600,
2.700000000000680,1.1124909179037400,
2.8000000000006800,1.1135085603818300,
2.9000000000006800,1.1145306790177900,
3.000000000000680,1.1155563749358500,1.124740
3.1000000000006800,1.1165847364812500,
3.200000000000690,1.1176148424332000,
3.3000000000006900,1.118645765290680,
3.400000000000690,1.1196765746061200,
3.5000000000006900,1.120706340341750,
3.6000000000006900,1.1217341362226300,
3.700000000000690,1.1227590430610700,
3.8000000000006900,1.123780152026880,
3.900000000000700,1.1247965678389600,
4.000000000000700,1.1258074118547900,1.136822
4.100000000000700,1.1268118250354300,
