state,county,county_st,date,cases_pred,transit_pred
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-17,0.0,-61.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-18,0.0,-58.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-19,0.0,-41.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-20,0.0,-50.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-21,0.0,-39.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-22,0.0,-50.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-23,0.0,-38.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-24,0.0,-57.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-25,0.0,-64.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-26,0.0,-39.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-27,0.0,-41.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-28,0.0,-39.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-02-29,0.0,-40.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-01,0.0,-50.0
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-02,0.0,-52.74257550856842
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-03,0.0,-52.403819899210724
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-04,0.0,-53.687742171059895
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-05,0.0,-52.97100291724816
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-06,0.0,-51.55312361146168
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-07,0.0,-52.45389617264054
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-08,0.0,-53.58115659341344
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-09,0.0,-54.299288122626166
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-10,0.0,-55.6441630211527
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-11,0.0,-56.78299867244248
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-12,0.0,-57.349093757150435
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-13,0.0,-58.060264011530734
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-14,0.0,-58.83633683067086
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-15,0.0,-59.48796417435054
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-16,0.0,-60.29709346041987
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-17,0.0,-61.22185734775214
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-18,0.0,-62.085818129943135
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-19,2.5106238922959627,-62.968960360553325
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-20,2.5357301312189224,-63.88213067696818
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-21,2.5610874325311115,-64.75619074174514
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-22,2.586698306856423,-65.63578819762684
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-23,2.612565289924987,-66.55040018774685
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-24,2.6386909428242373,-67.47043492699214
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-25,2.6650778522524794,-68.40499438817375
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-26,2.691728630775004,-69.36578181647056
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-27,2.718645917082754,-70.33585966987883
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-28,2.7458323762535817,-71.31450052862652
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-29,2.7732907000161173,-72.30953658910899
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-30,2.8010236070162784,-73.31631777761359
Maryland,Wicomico County,"Wicomico County, Maryland",2020-03-31,2.8290338430864415,-74.33472662955893
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-01,2.857324181517306,-75.36957540982186
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-02,2.8858974233324792,-76.41945566809687
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-03,2.914756397565804,-77.4832499178666
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-04,2.943903961541462,-78.56271850692237
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-05,2.9733430011568767,-79.6573867563252
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-06,3.0030764311684455,-80.76657606905721
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-07,3.0331071954801296,-81.89127545371744
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-08,3.063438267434931,-83.03175163069218
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-09,3.094072650109281,-84.18786430322046
Maryland,Wicomico County,"Wicomico County, Maryland",2020-04-10,3.125013376610373,-85.36016728803797
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-15,0.0,-46.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-16,0.0,-42.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-17,0.0,-37.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-18,0.0,-67.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-19,0.0,-54.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-20,0.0,-50.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-21,0.0,-48.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-22,0.0,-49.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-23,0.0,-62.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-24,0.0,-48.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-25,0.0,-46.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-26,0.0,-37.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-27,0.0,-36.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-28,0.0,-50.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-02-29,0.0,-49.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-01,0.0,-46.0
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-02,0.0,-43.97190371126984
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-03,0.0,-44.64457091250612
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-04,0.0,-48.669619057776615
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-05,0.0,-49.55398662930958
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-06,0.0,-47.11412720890512
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-07,0.0,-46.79268773015204
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-08,0.0,-47.8163613282898
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-09,0.0,-49.122181766284186
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-10,0.0,-49.47390148091732
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-11,0.0,-48.69078396213837
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-12,0.0,-48.5926518184396
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-13,0.0,-49.39021871860124
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-14,2.4699844521783705,-49.97822036618025
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-15,2.606368286293159,-50.103407684908504
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-16,2.750282754939451,-49.98096194036374
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-17,2.9021436732086396,-50.10797822715824
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-18,3.06238981603561,-50.59052422528247
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-19,3.2314841859603556,-50.97032196420265
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-20,3.409915350890924,-51.10076914354304
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-21,3.5981988557329196,-51.20116715186449
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-22,3.7968787119642022,-51.42799593757267
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-23,4.006528969458658,-51.764009812437784
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-24,4.227755375100537,-52.052541286202334
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-25,4.46119712298162,-52.23612852772894
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-26,4.707528701238113,-52.4208610374529
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-27,4.967461840863358,-52.672404305174766
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-28,5.241747572127114,-52.95464964280673
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-29,5.5311783945430575,-53.21005974756828
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-30,5.836590566654247,-53.42845671991856
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-03-31,6.158866522252461,-53.65239635730978
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-01,6.498937420012649,-53.9069734970116
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-02,6.85778583390922,-54.170774129730724
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-03,7.236448592187619,-54.420163221393
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-04,7.636019773093919,-54.657777172640074
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-05,8.057653866018033,-54.900996021811096
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-06,8.502569107184105,-55.157148615948564
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-07,8.972050999525985,-55.41621873424791
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-08,9.467456026917796,-55.66892599735617
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-09,9.990215573491238,-55.918470607446565
Massachusetts,Barnstable County,"Barnstable County, Massachusetts",2020-04-10,10.541840059363757,-56.172248377791135
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-15,0.0,-36.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-16,0.0,-51.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-17,0.0,-57.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-18,0.0,-68.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-19,0.0,-48.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-20,0.0,-44.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-21,0.0,-40.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-22,0.0,-44.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-23,0.0,-64.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-24,0.0,-61.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-25,0.0,-71.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-26,0.0,-44.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-27,0.0,-39.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-28,0.0,-47.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-02-29,0.0,-47.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-01,0.0,-64.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-02,0.0,-67.01698189552941
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-03,0.0,-64.2534625333604
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-04,0.0,-61.11914450691978
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-05,0.0,-59.50070698329009
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-06,0.0,-60.3818537152509
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-07,3.481370985874327,-65.16605936036558
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-08,3.5161846957330702,-69.42678716255094
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-09,3.551346542690401,-71.92986085929795
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-10,3.5868600081173057,-72.86011658317335
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-11,3.622728608198478,-73.03855821185024
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-12,3.6589558942804636,-73.71351085759606
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-13,3.695545453223268,-75.64048199462614
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-14,3.7325009077555005,-78.32917590352683
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-15,3.7698259168330557,-81.0824678298245
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-16,3.807524176001386,-83.40043967197411
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-17,3.8455994177613997,-85.20239236968982
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-18,3.8840554119390136,-86.82032358833901
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-19,3.922895966058404,-88.6571961240231
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-20,3.9621249257189883,-90.86994795357118
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-21,4.001746174976178,-93.36895038073783
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-22,4.04176363672594,-95.94116616050958
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-23,4.0821812730932,-98.42038241924075
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-24,4.1230030858241316,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-25,4.1642331166823725,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-26,4.205875447849197,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-27,4.247934202327689,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-28,4.290413544350966,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-29,4.333317679794475,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-30,4.37665085659242,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-03-31,4.420417365158344,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-01,4.4646215388099275,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-02,4.509267754198027,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-03,4.554360431740008,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-04,4.599904036057407,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-05,4.645903076417982,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-06,4.692362107182162,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-07,4.739285728253983,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-08,4.786678585536523,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-09,4.834545371391888,-100.0
Massachusetts,Berkshire County,"Berkshire County, Massachusetts",2020-04-10,4.882890825105807,-100.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-15,0.0,-52.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-16,0.0,-51.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-17,0.0,-37.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-18,0.0,-54.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-19,0.0,-57.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-20,0.0,-56.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-21,0.0,-53.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-22,0.0,-55.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-23,0.0,-60.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-24,0.0,-39.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-25,0.0,-31.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-26,0.0,-52.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-27,0.0,-54.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-28,0.0,-59.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-02-29,0.0,-62.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-01,0.0,-56.0
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-02,0.0,-49.3444429881492
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-03,0.0,-53.82362394611786
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-04,0.0,-56.83213635414983
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-05,0.0,-58.62881934667065
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-06,0.0,-61.004714336046405
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-07,0.0,-61.83745691416348
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-08,0.0,-60.06263375324677
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-09,0.0,-60.645162934073184
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-10,0.0,-62.27013240533317
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-11,0.0,-63.533166032852776
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-12,0.0,-64.84776405468743
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-13,0.0,-66.31374053265648
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-14,2.563012868711103,-66.81606213231811
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-15,3.0144247751872,-67.39540124585932
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-16,3.545341826485632,-68.46934622780516
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-17,4.169766905477976,-69.62950970117917
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-18,4.904169159692688,-70.72786141005707
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-19,5.7679183733950135,-71.99547705421418
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-20,6.7837958436638655,-73.09425611861005
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-21,7.978595234769888,-74.06450618348246
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-22,9.383829258327397,-75.13386041918012
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-23,11.036560817836872,-76.3052845122806
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-24,12.980380538970193,-77.46498934948946
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-25,15.266556467859855,-78.68537212056884
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-26,17.95538626056676,-79.92000625715973
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-27,21.11778752758543,-81.1175793347253
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-28,24.837168278560117,-82.32092803231738
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-29,29.211626799999646,-83.57369098561622
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-30,34.35653898754061,-84.84407061645004
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-03-31,40.40760137338234,-86.13951174536648
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-01,47.52441010843076,-87.46419899856772
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-02,55.894670294438725,-88.8000989314359
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-03,65.73914668684715,-90.14357798579518
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-04,77.31748634260734,-91.5124943101419
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-05,90.93506678472491,-92.90476677161298
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-06,106.95105030316384,-94.31827031558275
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-07,125.78785682347242,-95.7564888079421
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-08,147.94230518907145,-97.21758719862237
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-09,173.99871670738403,-98.69682552293543
Massachusetts,Bristol County,"Bristol County, Massachusetts",2020-04-10,204.6443265644947,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-15,0.0,-49.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-16,0.0,-58.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-17,0.0,-53.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-18,0.0,-58.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-19,0.0,-63.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-20,0.0,-60.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-21,0.0,-63.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-22,0.0,-59.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-23,0.0,-58.5
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-24,0.0,-58.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-25,0.0,-54.5
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-26,0.0,-51.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-27,0.0,-48.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-28,0.0,-63.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-02-29,0.0,-59.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-01,0.0,-62.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-02,0.0,-66.32516856979858
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-03,0.0,-68.97440498259336
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-04,0.0,-75.14267817717138
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-05,0.0,-71.33368519675982
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-06,0.0,-77.40568801661453
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-07,0.0,-79.72279758888105
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-08,0.0,-80.59780342541464
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-09,0.0,-83.91245599477492
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-10,0.0,-83.68885889709436
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-11,0.0,-89.12983089188859
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-12,0.0,-89.55812649208445
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-13,0.0,-91.68994704755305
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-14,0.0,-95.20013905909424
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-15,0.0,-96.55689662755053
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-16,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-17,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-18,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-19,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-20,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-21,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-22,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-23,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-24,0.0,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-25,1.4066919146076622,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-26,1.420758833753739,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-27,1.4349664220912761,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-28,1.4493160863121892,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-29,1.4638092471753108,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-30,1.478447339647064,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-03-31,1.4932318130435347,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-01,1.50816413117397,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-02,1.5232457724857098,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-03,1.5384782302105666,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-04,1.5538630125126724,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-05,1.569401642637799,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-06,1.5850956590641772,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-07,1.600946615654819,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-08,1.6169560818113675,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-09,1.633125642629481,-100.0
Massachusetts,Dukes County,"Dukes County, Massachusetts",2020-04-10,1.6494568990557759,-100.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-15,0.0,-55.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-16,0.0,-51.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-17,0.0,-40.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-18,0.0,-60.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-19,0.0,-60.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-20,0.0,-59.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-21,0.0,-58.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-22,0.0,-63.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-23,0.0,-63.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-24,0.0,-36.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-25,0.0,-46.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-26,0.0,-51.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-27,0.0,-56.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-28,0.0,-60.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-02-29,0.0,-65.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-03-01,0.0,-58.0
Massachusetts,Essex County,"Essex County, Massachusetts",2020-03-02,0.0,-56.32631222309097
