state,county,county_st,date,cases_pred,transit_pred
Missouri,Greene County,"Greene County, Missouri",2020-03-29,6.299124390138177,-42.43618001631766
Missouri,Greene County,"Greene County, Missouri",2020-03-30,6.616210478096151,-43.19671203631643
Missouri,Greene County,"Greene County, Missouri",2020-03-31,6.9492580840285765,-43.84631035648959
Missouri,Greene County,"Greene County, Missouri",2020-04-01,7.299070680764202,-44.511909680334966
Missouri,Greene County,"Greene County, Missouri",2020-04-02,7.6664921864445335,-45.24915974161944
Missouri,Greene County,"Greene County, Missouri",2020-04-03,8.052409000464895,-45.96308764235374
Missouri,Greene County,"Greene County, Missouri",2020-04-04,8.457752141900935,-46.66016703424448
Missouri,Greene County,"Greene County, Missouri",2020-04-05,8.883499495579517,-47.41544786816863
Missouri,Greene County,"Greene County, Missouri",2020-04-06,9.330678171212586,-48.19992465507063
Missouri,Greene County,"Greene County, Missouri",2020-04-07,9.800366981285404,-48.961864207388274
Missouri,Greene County,"Greene County, Missouri",2020-04-08,10.293699043677034,-49.731662046795215
Missouri,Greene County,"Greene County, Missouri",2020-04-09,10.811864515291843,-50.533977690388255
Missouri,Greene County,"Greene County, Missouri",2020-04-10,11.356113463296873,-51.34069246601465
Missouri,Harrison County,"Harrison County, Missouri",2020-02-15,0.0,32.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-16,0.0,-7.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-17,0.0,-2.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-18,0.0,8.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-19,0.0,6.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-20,0.0,-4.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-21,0.0,-7.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-22,0.0,-8.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-23,0.0,-15.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-24,0.0,-6.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-25,0.0,3.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-26,0.0,-6.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-27,0.0,-11.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-28,0.0,-8.0
Missouri,Harrison County,"Harrison County, Missouri",2020-02-29,0.0,-10.0
Missouri,Harrison County,"Harrison County, Missouri",2020-03-01,0.0,-13.0
Missouri,Harrison County,"Harrison County, Missouri",2020-03-02,0.0,-9.0
Missouri,Harrison County,"Harrison County, Missouri",2020-03-03,0.0,-10.0
Missouri,Harrison County,"Harrison County, Missouri",2020-03-04,0.0,3.0
Missouri,Harrison County,"Harrison County, Missouri",2020-03-05,0.0,-14.0
Missouri,Harrison County,"Harrison County, Missouri",2020-03-06,0.0,-11.0
Missouri,Harrison County,"Harrison County, Missouri",2020-03-07,0.0,-5.604066572904148
Missouri,Harrison County,"Harrison County, Missouri",2020-03-08,0.0,-10.213241127942975
Missouri,Harrison County,"Harrison County, Missouri",2020-03-09,0.0,-8.630656077991409
Missouri,Harrison County,"Harrison County, Missouri",2020-03-10,0.0,-7.586138411261315
Missouri,Harrison County,"Harrison County, Missouri",2020-03-11,0.0,-5.207285225835489
Missouri,Harrison County,"Harrison County, Missouri",2020-03-12,0.0,-8.543879507738191
Missouri,Harrison County,"Harrison County, Missouri",2020-03-13,0.0,-8.207826238899246
Missouri,Harrison County,"Harrison County, Missouri",2020-03-14,0.0,-6.012981964160877
Missouri,Harrison County,"Harrison County, Missouri",2020-03-15,0.0,-7.699113724358071
Missouri,Harrison County,"Harrison County, Missouri",2020-03-16,0.0,-7.379181919851976
Missouri,Harrison County,"Harrison County, Missouri",2020-03-17,0.0,-6.510695266619752
Missouri,Harrison County,"Harrison County, Missouri",2020-03-18,0.0,-6.179969002458797
Missouri,Harrison County,"Harrison County, Missouri",2020-03-19,0.0,-6.798104951322595
Missouri,Harrison County,"Harrison County, Missouri",2020-03-20,0.0,-6.610671902563418
Missouri,Harrison County,"Harrison County, Missouri",2020-03-21,0.0,-5.885282900327109
Missouri,Harrison County,"Harrison County, Missouri",2020-03-22,0.0,-6.3168178531361105
Missouri,Harrison County,"Harrison County, Missouri",2020-03-23,0.0,-6.2226408946827245
Missouri,Harrison County,"Harrison County, Missouri",2020-03-24,0.0,-5.773608258331949
Missouri,Harrison County,"Harrison County, Missouri",2020-03-25,0.0,-5.702229684750529
Missouri,Harrison County,"Harrison County, Missouri",2020-03-26,0.0,-5.777551331187025
Missouri,Harrison County,"Harrison County, Missouri",2020-03-27,0.0,-5.6096602266037054
Missouri,Harrison County,"Harrison County, Missouri",2020-03-28,0.0,-5.349399928376093
Missouri,Harrison County,"Harrison County, Missouri",2020-03-29,0.0,-5.401707795503004
Missouri,Harrison County,"Harrison County, Missouri",2020-03-30,0.0,-5.3170892187807794
Missouri,Harrison County,"Harrison County, Missouri",2020-03-31,2.0268919121148117,-5.0956020926343655
Missouri,Harrison County,"Harrison County, Missouri",2020-04-01,2.068673231272066,-5.028302397991304
Missouri,Harrison County,"Harrison County, Missouri",2020-04-02,2.1113158092957085,-4.984853224521281
Missouri,Harrison County,"Harrison County, Missouri",2020-04-03,2.1548373997380423,-4.854939748806846
Missouri,Harrison County,"Harrison County, Missouri",2020-04-04,2.1992561221140696,-4.725293726301384
Missouri,Harrison County,"Harrison County, Missouri",2020-04-05,2.2445904694452596,-4.678996908219016
Missouri,Harrison County,"Harrison County, Missouri",2020-04-06,2.2908593159588233,-4.5929689134255565
Missouri,Harrison County,"Harrison County, Missouri",2020-04-07,2.338081924945692,-4.465712516829811
Missouri,Harrison County,"Harrison County, Missouri",2020-04-08,2.3862779567804817,-4.392056592723183
Missouri,Harrison County,"Harrison County, Missouri",2020-04-09,2.435467477106772,-4.323139234576468
Missouri,Harrison County,"Harrison County, Missouri",2020-04-10,2.4856709651911166,-4.224165006316355
Missouri,Howell County,"Howell County, Missouri",2020-02-15,0.0,8.0
Missouri,Howell County,"Howell County, Missouri",2020-02-16,0.0,-13.0
Missouri,Howell County,"Howell County, Missouri",2020-02-17,0.0,-2.0
Missouri,Howell County,"Howell County, Missouri",2020-02-18,0.0,-7.0
Missouri,Howell County,"Howell County, Missouri",2020-02-19,0.0,-6.0
Missouri,Howell County,"Howell County, Missouri",2020-02-20,0.0,11.0
Missouri,Howell County,"Howell County, Missouri",2020-02-21,0.0,-3.0
Missouri,Howell County,"Howell County, Missouri",2020-02-22,0.0,-29.0
Missouri,Howell County,"Howell County, Missouri",2020-02-23,0.0,-24.0
Missouri,Howell County,"Howell County, Missouri",2020-02-24,0.0,-12.0
Missouri,Howell County,"Howell County, Missouri",2020-02-25,0.0,-9.0
Missouri,Howell County,"Howell County, Missouri",2020-02-26,0.0,-14.0
Missouri,Howell County,"Howell County, Missouri",2020-02-27,0.0,9.0
Missouri,Howell County,"Howell County, Missouri",2020-02-28,0.0,-14.0
Missouri,Howell County,"Howell County, Missouri",2020-02-29,0.0,-23.0
Missouri,Howell County,"Howell County, Missouri",2020-03-01,0.0,-26.0
Missouri,Howell County,"Howell County, Missouri",2020-03-02,0.0,-16.0
Missouri,Howell County,"Howell County, Missouri",2020-03-03,0.0,-7.0
Missouri,Howell County,"Howell County, Missouri",2020-03-04,0.0,-6.0
Missouri,Howell County,"Howell County, Missouri",2020-03-05,0.0,6.0
Missouri,Howell County,"Howell County, Missouri",2020-03-06,0.0,-9.0
Missouri,Howell County,"Howell County, Missouri",2020-03-07,0.0,-13.605241027327285
Missouri,Howell County,"Howell County, Missouri",2020-03-08,0.0,-13.16526113766923
Missouri,Howell County,"Howell County, Missouri",2020-03-09,0.0,-13.634704511076988
Missouri,Howell County,"Howell County, Missouri",2020-03-10,0.0,-10.532358844595901
Missouri,Howell County,"Howell County, Missouri",2020-03-11,0.0,-5.736363590455452
Missouri,Howell County,"Howell County, Missouri",2020-03-12,0.0,-4.226502171742348
Missouri,Howell County,"Howell County, Missouri",2020-03-13,0.0,-5.300966171654768
Missouri,Howell County,"Howell County, Missouri",2020-03-14,0.0,-6.5317482067239085
Missouri,Howell County,"Howell County, Missouri",2020-03-15,0.0,-7.923157403019424
Missouri,Howell County,"Howell County, Missouri",2020-03-16,0.0,-8.560604516221709
Missouri,Howell County,"Howell County, Missouri",2020-03-17,0.0,-7.685086439194471
Missouri,Howell County,"Howell County, Missouri",2020-03-18,0.0,-6.262974582519991
Missouri,Howell County,"Howell County, Missouri",2020-03-19,0.0,-5.2172112873281264
Missouri,Howell County,"Howell County, Missouri",2020-03-20,0.0,-4.718797802765586
Missouri,Howell County,"Howell County, Missouri",2020-03-21,0.0,-4.801215625203488
Missouri,Howell County,"Howell County, Missouri",2020-03-22,0.0,-5.23374923010045
Missouri,Howell County,"Howell County, Missouri",2020-03-23,0.0,-5.519764587564271
Missouri,Howell County,"Howell County, Missouri",2020-03-24,0.0,-5.418867237400563
Missouri,Howell County,"Howell County, Missouri",2020-03-25,0.0,-5.0221759523766565
Missouri,Howell County,"Howell County, Missouri",2020-03-26,0.0,-4.514934539253694
Missouri,Howell County,"Howell County, Missouri",2020-03-27,0.0,-4.095898065164951
Missouri,Howell County,"Howell County, Missouri",2020-03-28,0.0,-3.893089075009881
Missouri,Howell County,"Howell County, Missouri",2020-03-29,0.0,-3.8730594610389497
Missouri,Howell County,"Howell County, Missouri",2020-03-30,0.0,-3.9066180601732525
Missouri,Howell County,"Howell County, Missouri",2020-03-31,0.0,-3.882736680511941
Missouri,Howell County,"Howell County, Missouri",2020-04-01,0.0,-3.752783738538527
Missouri,Howell County,"Howell County, Missouri",2020-04-02,1.590541457534101,-3.5374271207228487
Missouri,Howell County,"Howell County, Missouri",2020-04-03,1.7342595465720945,-3.3048556048571363
Missouri,Howell County,"Howell County, Missouri",2020-04-04,1.8909637096409753,-3.1183432594548774
Missouri,Howell County,"Howell County, Missouri",2020-04-05,2.061827341960958,-2.9997452835043763
Missouri,Howell County,"Howell County, Missouri",2020-04-06,2.248129864356267,-2.9310540435882237
Missouri,Howell County,"Howell County, Missouri",2020-04-07,2.4512663035129303,-2.8748037071528114
Missouri,Howell County,"Howell County, Missouri",2020-04-08,2.672757737889171,-2.7981657581586417
Missouri,Howell County,"Howell County, Missouri",2020-04-09,2.9142626874970037,-2.690390548926206
Missouri,Howell County,"Howell County, Missouri",2020-04-10,3.177589532841314,-2.563241179748181
Missouri,Jackson County,"Jackson County, Missouri",2020-02-15,0.0,-10.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-16,0.0,-27.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-17,0.0,-17.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-18,0.0,-34.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-19,0.0,-24.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-20,0.0,-22.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-21,0.0,-13.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-22,0.0,-11.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-23,0.0,-13.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-24,0.0,-16.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-25,0.0,-15.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-26,0.0,-14.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-27,0.0,-24.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-28,0.0,-24.0
Missouri,Jackson County,"Jackson County, Missouri",2020-02-29,0.0,-19.0
Missouri,Jackson County,"Jackson County, Missouri",2020-03-01,0.0,-18.0
Missouri,Jackson County,"Jackson County, Missouri",2020-03-02,0.0,-24.0
Missouri,Jackson County,"Jackson County, Missouri",2020-03-03,0.0,-15.0
Missouri,Jackson County,"Jackson County, Missouri",2020-03-04,0.0,-17.0
Missouri,Jackson County,"Jackson County, Missouri",2020-03-05,0.0,-22.0
Missouri,Jackson County,"Jackson County, Missouri",2020-03-06,0.0,-9.0
Missouri,Jackson County,"Jackson County, Missouri",2020-03-07,0.0,-13.705183364230141
Missouri,Jackson County,"Jackson County, Missouri",2020-03-08,0.0,-13.249858421794908
Missouri,Jackson County,"Jackson County, Missouri",2020-03-09,0.0,-15.485881283308132
Missouri,Jackson County,"Jackson County, Missouri",2020-03-10,0.0,-15.169692839449834
Missouri,Jackson County,"Jackson County, Missouri",2020-03-11,0.0,-13.802492418981965
Missouri,Jackson County,"Jackson County, Missouri",2020-03-12,0.0,-15.316519106962323
Missouri,Jackson County,"Jackson County, Missouri",2020-03-13,0.0,-13.247968435612357
Missouri,Jackson County,"Jackson County, Missouri",2020-03-14,0.0,-13.461486537597313
Missouri,Jackson County,"Jackson County, Missouri",2020-03-15,0.0,-13.063918450901651
Missouri,Jackson County,"Jackson County, Missouri",2020-03-16,0.0,-13.162340844191515
Missouri,Jackson County,"Jackson County, Missouri",2020-03-17,3.6805018606830124,-13.329903915545197
Missouri,Jackson County,"Jackson County, Missouri",2020-03-18,4.040758224794548,-12.82402007350613
Missouri,Jackson County,"Jackson County, Missouri",2020-03-19,4.436277347300336,-12.98739596577924
Missouri,Jackson County,"Jackson County, Missouri",2020-03-20,4.870510831706779,-12.566334293693426
Missouri,Jackson County,"Jackson County, Missouri",2020-03-21,5.347248132763574,-12.427537509693769
Missouri,Jackson County,"Jackson County, Missouri",2020-03-22,5.870649626155052,-12.229929501544206
Missouri,Jackson County,"Jackson County, Missouri",2020-03-23,6.445282915132354,-12.049823753247251
Missouri,Jackson County,"Jackson County, Missouri",2020-03-24,7.076162690925995,-11.996819649975071
Missouri,Jackson County,"Jackson County, Missouri",2020-03-25,7.768794494791356,-11.781689189377323
Missouri,Jackson County,"Jackson County, Missouri",2020-03-26,8.529222763588335,-11.686991663941912
Missouri,Jackson County,"Jackson County, Missouri",2020-03-27,9.364083578177748,-11.506872601365417
Missouri,Jackson County,"Jackson County, Missouri",2020-03-28,10.2806625749575,-11.354644250232035
Missouri,Jackson County,"Jackson County, Missouri",2020-03-29,11.286958525919038,-11.208805690274925
Missouri,Jackson County,"Jackson County, Missouri",2020-03-30,12.39175314207247,-11.047561122746078
Missouri,Jackson County,"Jackson County, Missouri",2020-03-31,13.604687709398643,-10.925414397063598
Missouri,Jackson County,"Jackson County, Missouri",2020-04-01,14.936347226112296,-10.775229368048894
Missouri,Jackson County,"Jackson County, Missouri",2020-04-02,16.39835277548269,-10.64543954695104
Missouri,Jackson County,"Jackson County, Missouri",2020-04-03,18.003462940327815,-10.50658613060391
Missouri,Jackson County,"Jackson County, Missouri",2020-04-04,19.765685144202926,-10.368834062006199
Missouri,Jackson County,"Jackson County, Missouri",2020-04-05,21.700397890932113,-10.237176665557822
Missouri,Jackson County,"Jackson County, Missouri",2020-04-06,23.82448496923889,-10.100732606700229
Missouri,Jackson County,"Jackson County, Missouri",2020-04-07,26.156482793648394,-9.973776575877324
Missouri,Jackson County,"Jackson County, Missouri",2020-04-08,28.716742167471125,-9.843940640204973
Missouri,Jackson County,"Jackson County, Missouri",2020-04-09,31.527605879536114,-9.718267514426913
Missouri,Jackson County,"Jackson County, Missouri",2020-04-10,34.61360368451898,-9.593511671897009
Missouri,Jasper County,"Jasper County, Missouri",2020-02-15,0.0,-4.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-16,0.0,-9.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-17,0.0,-7.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-18,0.0,-1.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-19,0.0,3.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-20,0.0,-6.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-21,0.0,-2.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-22,0.0,-14.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-23,0.0,-11.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-24,0.0,-13.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-25,0.0,-5.5
Missouri,Jasper County,"Jasper County, Missouri",2020-02-26,0.0,2.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-27,0.0,-1.5
Missouri,Jasper County,"Jasper County, Missouri",2020-02-28,0.0,-5.0
Missouri,Jasper County,"Jasper County, Missouri",2020-02-29,0.0,-13.0
Missouri,Jasper County,"Jasper County, Missouri",2020-03-01,0.0,-14.0
Missouri,Jasper County,"Jasper County, Missouri",2020-03-02,0.0,-8.0
Missouri,Jasper County,"Jasper County, Missouri",2020-03-03,0.0,7.0
Missouri,Jasper County,"Jasper County, Missouri",2020-03-04,0.0,2.5
Missouri,Jasper County,"Jasper County, Missouri",2020-03-05,0.0,-2.0
Missouri,Jasper County,"Jasper County, Missouri",2020-03-06,0.0,0.0
Missouri,Jasper County,"Jasper County, Missouri",2020-03-07,0.0,-3.9097525809515563
Missouri,Jasper County,"Jasper County, Missouri",2020-03-08,0.0,-5.131971310663883
Missouri,Jasper County,"Jasper County, Missouri",2020-03-09,0.0,-4.777556951097091
Missouri,Jasper County,"Jasper County, Missouri",2020-03-10,0.0,-2.002178463937823
Missouri,Jasper County,"Jasper County, Missouri",2020-03-11,0.0,-1.5587823013802407
Missouri,Jasper County,"Jasper County, Missouri",2020-03-12,0.0,-1.69724465703068
Missouri,Jasper County,"Jasper County, Missouri",2020-03-13,0.0,-1.187561187334693
Missouri,Jasper County,"Jasper County, Missouri",2020-03-14,0.0,-1.9647232842502254
Missouri,Jasper County,"Jasper County, Missouri",2020-03-15,0.0,-2.4498826085399266
Missouri,Jasper County,"Jasper County, Missouri",2020-03-16,0.0,-2.683895730164392
Missouri,Jasper County,"Jasper County, Missouri",2020-03-17,0.0,-2.3414264652219803
Missouri,Jasper County,"Jasper County, Missouri",2020-03-18,0.0,-2.118758000767907
Missouri,Jasper County,"Jasper County, Missouri",2020-03-19,0.0,-1.9653895869485711
Missouri,Jasper County,"Jasper County, Missouri",2020-03-20,0.0,-1.7264709039196156
Missouri,Jasper County,"Jasper County, Missouri",2020-03-21,1.705470177322929,-1.7705545747360691
Missouri,Jasper County,"Jasper County, Missouri",2020-03-22,1.7585067022675045,-1.8448643664644566
Missouri,Jasper County,"Jasper County, Missouri",2020-03-23,1.8131925512610128,-1.9261593181324481
Missouri,Jasper County,"Jasper County, Missouri",2020-03-24,1.8695790148022422,-1.910624505007382
Missouri,Jasper County,"Jasper County, Missouri",2020-03-25,1.927718978416299,-1.8668144801974633
Missouri,Jasper County,"Jasper County, Missouri",2020-03-26,1.987666972256562,-1.8064488740553566
Missouri,Jasper County,"Jasper County, Missouri",2020-03-27,2.049479222249153,-1.7134102824044817
Missouri,Jasper County,"Jasper County, Missouri",2020-03-28,2.1132137028278923,-1.667826402744578
Missouri,Jasper County,"Jasper County, Missouri",2020-03-29,2.1789301913091963,-1.6423585347453913
Missouri,Jasper County,"Jasper County, Missouri",2020-03-30,2.2466903239579286,-1.6353640059778118
Missouri,Jasper County,"Jasper County, Missouri",2020-03-31,2.316557653796772,-1.6229539119772258
Missouri,Jasper County,"Jasper County, Missouri",2020-04-01,2.3885977102133524,-1.6038872138222162
Missouri,Jasper County,"Jasper County, Missouri",2020-04-02,2.4628780604210236,-1.5772035728194576
Missouri,Jasper County,"Jasper County, Missouri",2020-04-03,2.539468372830945,-1.53834987268129
Missouri,Jasper County,"Jasper County, Missouri",2020-04-04,2.618440482394903,-1.5032738835968842
Missouri,Jasper County,"Jasper County, Missouri",2020-04-05,2.699868457980153,-1.4718157225798087
Missouri,Jasper County,"Jasper County, Missouri",2020-04-06,2.7838286718394794,-1.4465032323410099
Missouri,Jasper County,"Jasper County, Missouri",2020-04-07,2.8703998712416268,-1.4241190484083854
Missouri,Jasper County,"Jasper County, Missouri",2020-04-08,2.959663252329285,-1.4026453545604816
Missouri,Jasper County,"Jasper County, Missouri",2020-04-09,3.051702536273904,-1.380567093810546
Missouri,Jasper County,"Jasper County, Missouri",2020-04-10,3.146604047798763,-1.355717248846653
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-15,0.0,18.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-16,0.0,8.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-17,0.0,6.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-18,0.0,-3.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-19,0.0,7.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-20,0.0,5.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-21,0.0,-6.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-22,0.0,-7.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-23,0.0,6.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-24,0.0,1.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-25,0.0,-3.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-26,0.0,9.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-27,0.0,11.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-28,0.0,-3.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-02-29,0.0,-2.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-01,0.0,17.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-02,0.0,-7.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-03,0.0,-1.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-04,0.0,6.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-05,0.0,15.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-06,0.0,-14.0
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-07,0.0,0.20002494868657994
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-08,0.0,4.689090290687761
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-09,0.0,-1.4174182353488982
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-10,0.0,-7.212456582803721
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-11,0.0,4.694950641308897
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-12,0.0,3.0026158402945433
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-13,0.0,-3.6491066191306274
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-14,0.0,-0.6213168203709261
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-15,0.0,3.788805933301728
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-16,0.0,-1.0686807727271699
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-17,0.0,-2.597884326899747
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-18,0.0,1.638986851863312
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-19,0.0,1.2431713300678164
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-20,0.0,-1.896191025897147
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-21,0.0,-0.22095604694749693
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-22,0.0,1.6262495957823386
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-23,0.0,-0.42676745302164354
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-24,7.156838094921392,-1.0755709345987197
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-25,7.900807853976071,0.7800986137486009
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-26,8.722114978365399,0.5274702095944632
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-27,9.62879886485801,-0.847236415958293
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-28,10.629734623982944,-0.09341698300674994
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-29,11.734719954394645,0.694276332489373
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-30,12.954571048027779,-0.21007455157933547
Missouri,Jefferson County,"Jefferson County, Missouri",2020-03-31,14.301228464813144,-0.4641052008027703
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-01,15.787874013313541,0.35408339829717345
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-02,17.42905978137017,0.22468936850671228
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-03,19.24085057978112,-0.37111728306186187
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-04,21.24098119332745,-0.0311928377534407
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-05,23.449029978404564,0.30171093625366147
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-06,25.886610506526203,-0.10068832471762607
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-07,28.577583129610836,-0.2012893684452447
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-08,31.54828853796549,0.1575228730620555
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-09,34.82780559715859,0.09318184771619804
Missouri,Jefferson County,"Jefferson County, Missouri",2020-04-10,38.448235987627804,-0.1640461757069024
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-15,0.0,2.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-16,0.0,-3.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-17,0.0,-1.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-18,0.0,-1.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-19,0.0,-4.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-20,0.0,-12.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-21,0.0,-13.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-22,0.0,-14.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-23,0.0,-12.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-24,0.0,-9.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-25,0.0,-7.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-26,0.0,-11.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-27,0.0,-16.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-28,0.0,-17.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-02-29,0.0,-20.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-01,0.0,-22.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-02,0.0,-14.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-03,0.0,-9.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-04,0.0,-16.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-05,0.0,-23.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-06,0.0,-27.0
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-07,0.0,-27.941692471925393
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-08,0.0,-26.694833360858055
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-09,0.0,-25.304216777285404
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-10,0.0,-24.264798087753288
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-11,0.0,-23.82320496938893
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-12,0.0,-23.82860395831502
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-13,0.0,-23.921941019896952
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-14,0.0,-23.988445244039124
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-15,0.0,-23.943922582131766
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-16,0.0,-23.812952272101185
Missouri,New Madrid County,"New Madrid County, Missouri",2020-03-17,0.0,-23.654243439629134
